Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0061564~axon development	83	5.992779783393502	2.192735219298221E-15	8013, 23768, 349667, 6792, 9024, 10251, 8851, 1141, 57463, 374946, 7042, 57622, 1855, 10458, 596, 27086, 79414, 2664, 51761, 1496, 54910, 152330, 9355, 2044, 2042, 84628, 2281, 288, 6711, 78999, 6712, 80031, 10501, 10500, 9201, 9048, 5361, 7345, 7224, 8633, 6092, 64218, 146760, 51062, 1951, 4741, 658, 6405, 3897, 10752, 4747, 10512, 26050, 10479, 65078, 91584, 9211, 3792, 4684, 4685, 57451, 8482, 9890, 9253, 57611, 4916, 1600, 57497, 2258, 1400, 57731, 57698, 1808, 107, 90249, 6812, 84894, 55558, 5800, 4756, 7869, 706, 1009	1081	412	13712	2.5553829158546115	1.4523937608146298E-11	1.3038800972208785E-12	1.2606234115310862E-12
GOTERM_BP_FAT	GO:0048667~cell morphogenesis involved in neuron differentiation	88	6.353790613718411	1.2216699540655774E-14	8013, 23768, 6792, 9024, 8851, 4135, 1141, 161497, 57463, 374946, 7042, 57622, 1855, 10458, 596, 27086, 79414, 2664, 51761, 1496, 7436, 54910, 152330, 4208, 9355, 2044, 84628, 288, 6711, 78999, 5789, 6712, 80031, 10501, 10500, 9201, 9048, 5361, 7345, 7224, 8633, 6092, 64218, 23542, 26052, 51062, 1951, 79955, 658, 6405, 3897, 10752, 816, 4747, 10512, 26050, 10479, 65078, 91584, 9211, 3792, 4684, 3398, 80725, 57451, 8482, 9890, 9253, 57611, 4916, 1600, 57497, 2258, 1400, 57498, 57731, 57698, 1808, 107, 90249, 6812, 84894, 55558, 5800, 4756, 7869, 50944, 1009	1081	464	13712	2.405690771635459	7.988165684480464E-11	6.6591193079524514E-12	6.4382006579255924E-12
GOTERM_BP_FAT	GO:0048812~neuron projection morphogenesis	93	6.714801444043321	1.8077117662500558E-14	8013, 23768, 6792, 9024, 8851, 10570, 4135, 1141, 57463, 374946, 7042, 57622, 1855, 10458, 57624, 596, 27086, 79414, 2664, 51761, 1496, 7436, 54910, 152330, 9355, 2044, 84628, 5590, 288, 6711, 78999, 5789, 6712, 80031, 10501, 10500, 9201, 9048, 5361, 7345, 7224, 8633, 222950, 6092, 64218, 23542, 26052, 51062, 1951, 4908, 84623, 658, 6446, 6405, 3897, 10752, 816, 4747, 10512, 26050, 10479, 65078, 91584, 9211, 6860, 3792, 4684, 80725, 57451, 8482, 9890, 9253, 57611, 4916, 1600, 57497, 2258, 2016, 1400, 57498, 57731, 57698, 1808, 107, 90249, 6812, 84894, 55558, 5800, 4756, 7869, 50944, 1009	1081	508	13712	2.322171800680327	1.1837009150639233E-10	9.095571279262781E-12	8.79382246905027E-12
GOTERM_BP_FAT	GO:0007267~cell-cell signaling	177	12.779783393501805	5.677387001328975E-14	9228, 8499, 9863, 130399, 56130, 3363, 56132, 374946, 7042, 57622, 1855, 111, 4609, 83999, 79414, 10815, 57586, 23043, 116, 5413, 6622, 8927, 152330, 4208, 9751, 8541, 729993, 5792, 2044, 24147, 166336, 254263, 23213, 5270, 2281, 206338, 1740, 10021, 4852, 5789, 3767, 22859, 64854, 2054, 23542, 440279, 55585, 205147, 6809, 774, 26012, 775, 4908, 84502, 777, 8825, 5798, 8822, 5799, 4987, 104909134, 816, 818, 6804, 8321, 6262, 9892, 594855, 91942, 4761, 9379, 6543, 5334, 3156, 9094, 7071, 2185, 3274, 6382, 22986, 781, 1129, 1128, 783, 784, 3708, 57497, 55512, 2850, 23154, 55638, 7349, 3785, 6812, 5208, 7869, 2979, 7483, 5581, 9783, 9024, 9148, 5741, 23002, 27445, 79690, 1141, 388591, 10458, 1896, 2742, 10979, 10297, 8448, 6547, 55800, 2904, 4889, 10850, 4923, 2902, 54716, 1812, 8224, 8620, 4300, 729956, 7090, 1394, 57030, 5590, 2911, 287, 2116, 84870, 78999, 2917, 51339, 2913, 8111, 9568, 5881, 25928, 2254, 2770, 57165, 9162, 169200, 56479, 27020, 1951, 610, 140730, 51588, 11245, 1837, 26050, 347730, 9211, 6861, 6860, 4684, 9610, 6620, 22941, 3624, 81029, 3623, 56122, 2258, 2257, 6854, 5127, 6853, 8913, 5800, 50944	1081	1290	13712	1.7404384398597337	3.710866058881379E-10	2.6525563125494875E-11	2.5645568140288883E-11
GOTERM_BP_FAT	GO:0007409~axonogenesis	75	5.415162454873646	2.689637614563996E-13	8013, 23768, 6792, 9024, 8851, 1141, 57463, 374946, 7042, 57622, 1855, 10458, 596, 27086, 79414, 2664, 51761, 1496, 54910, 152330, 9355, 2044, 84628, 288, 6711, 78999, 6712, 80031, 10501, 10500, 9201, 9048, 5361, 7345, 7224, 8633, 6092, 64218, 51062, 1951, 658, 6405, 3897, 10752, 4747, 10512, 26050, 10479, 65078, 91584, 9211, 3792, 4684, 57451, 8482, 9890, 9253, 57611, 4916, 1600, 57497, 2258, 1400, 57731, 57698, 1808, 107, 90249, 6812, 84894, 55558, 5800, 4756, 7869, 1009	1081	383	13712	2.4839199754603003	1.759575041226924E-9	1.1728613091242066E-10	1.1339512183001809E-10
GOTERM_BP_FAT	GO:0030030~cell projection organization	164	11.84115523465704	1.8135676947769673E-12	8013, 88, 23329, 7043, 7046, 10251, 9863, 388552, 57463, 374946, 7042, 57622, 1855, 57624, 596, 27086, 79414, 84687, 2664, 23043, 116, 51761, 83874, 7436, 54910, 9856, 152330, 3911, 4208, 9355, 5792, 5796, 2044, 2042, 2281, 117178, 2039, 653464, 4852, 5789, 124093, 7224, 7345, 222950, 6092, 64218, 23542, 146760, 220136, 23426, 6809, 26012, 4908, 79955, 84623, 4741, 658, 6405, 3897, 10752, 816, 10512, 4747, 10479, 8440, 163404, 3792, 1809, 2185, 9890, 9253, 4916, 1400, 57497, 57498, 23154, 1808, 7349, 6812, 136332, 4756, 7869, 706, 54825, 1009, 23768, 349667, 9024, 6792, 10570, 8851, 9148, 4135, 114787, 1141, 440730, 161497, 27285, 10458, 57662, 1496, 1012, 3675, 2902, 84628, 5590, 288, 5909, 6711, 29070, 78999, 6712, 85442, 80031, 10501, 10500, 23108, 9201, 9048, 5361, 8633, 5881, 285016, 221421, 26052, 57689, 51062, 27020, 1951, 81551, 79633, 6446, 26050, 65078, 91584, 9211, 92558, 6860, 4684, 4168, 4685, 80725, 57451, 8482, 100132074, 57611, 1600, 2258, 2016, 152206, 146206, 79867, 57698, 57731, 8516, 107, 5127, 90249, 3983, 84894, 55558, 5800, 50944, 11138	1081	1211	13712	1.717808769596613	1.1862425930431186E-8	7.41409143221009E-10	7.168126313605964E-10
GOTERM_BP_FAT	GO:0044708~single-organism behavior	69	4.981949458483754	3.909952744146026E-12	8013, 5581, 23287, 1141, 57144, 54112, 596, 84687, 51286, 478, 116, 5577, 7436, 3675, 6622, 6547, 2904, 4923, 2902, 4208, 1812, 5270, 57030, 5590, 4852, 2917, 6712, 6715, 50801, 7345, 6335, 64854, 23542, 23544, 57282, 9162, 163175, 55342, 27020, 84502, 8704, 6446, 814, 3776, 10752, 26050, 9455, 347730, 9610, 4761, 9379, 6543, 3398, 3156, 3274, 100132074, 22941, 22986, 1600, 2258, 2059, 2334, 2257, 57731, 7349, 8516, 107, 706, 50944	1081	355	13712	2.4654480071920886	2.557520140111791E-8	1.5044118176152445E-9	1.4545024208223217E-9
GOTERM_BP_FAT	GO:0000904~cell morphogenesis involved in differentiation	108	7.79783393501805	5.929659712990311E-12	8013, 7043, 7046, 57463, 374946, 7042, 57622, 1855, 596, 27086, 79414, 2664, 753, 23043, 51761, 90, 7436, 54910, 152330, 3911, 4208, 9355, 23218, 23332, 2044, 2042, 2039, 5789, 7224, 7345, 6092, 64218, 23542, 26012, 79955, 658, 6405, 3897, 10752, 816, 10512, 4747, 10479, 3792, 3398, 3274, 9890, 9253, 4916, 1400, 57497, 57498, 1808, 6812, 4756, 7869, 1009, 23768, 9024, 6792, 8851, 4135, 1141, 161497, 10458, 10979, 1496, 2902, 84628, 288, 6711, 78999, 6712, 85442, 80031, 10501, 10500, 9201, 9048, 5361, 8633, 5881, 26052, 57689, 51062, 1951, 26050, 65078, 91584, 9211, 4684, 80725, 348262, 57451, 8482, 57611, 1600, 2258, 55435, 57698, 57731, 8516, 107, 90249, 84894, 55558, 5800, 50944	1081	693	13712	1.976813196054639	3.878617460539857E-8	2.154772454592757E-9	2.0832871124972623E-9
GOTERM_BP_FAT	GO:0007610~behavior	84	6.064981949458484	6.757911178530386E-12	8013, 5581, 23287, 1141, 57144, 56172, 1855, 54112, 111, 596, 84687, 51286, 478, 116, 51761, 8648, 5577, 7436, 3675, 6622, 4886, 6547, 10499, 2904, 4889, 4923, 2902, 4208, 1812, 5270, 57030, 5590, 2911, 4852, 2917, 6712, 6715, 50801, 7345, 6335, 64854, 23542, 23544, 57282, 9162, 163175, 55585, 55342, 27020, 774, 84623, 84502, 8704, 6446, 814, 3776, 89797, 10752, 4987, 26050, 9455, 347730, 9610, 4761, 9379, 6543, 3398, 3156, 3274, 100132074, 22941, 22986, 1600, 2258, 2059, 2334, 2257, 2894, 57731, 7349, 8516, 107, 706, 50944	1081	483	13712	2.2060089289305393	4.4203603111192535E-8	2.3264998430930135E-9	2.2493173838434825E-9
GOTERM_BP_FAT	GO:0048468~cell development	212	15.306859205776174	2.5656281018373504E-11	9863, 388552, 118427, 374946, 57622, 596, 57624, 4609, 27086, 79414, 84687, 85414, 2664, 23043, 116, 51761, 8648, 7436, 54910, 9856, 152330, 2560, 5270, 60484, 4852, 4613, 4978, 7224, 7345, 55342, 6809, 10637, 83933, 4741, 3897, 10752, 816, 4747, 10512, 373863, 8440, 348980, 3792, 4761, 4882, 1809, 9890, 6382, 10529, 23154, 7349, 1808, 6812, 4756, 706, 83482, 1009, 114787, 1141, 161497, 440730, 57662, 10979, 1496, 3675, 2902, 1812, 29118, 287, 288, 6711, 6712, 85442, 10501, 10500, 23108, 9201, 8111, 5881, 4674, 26052, 57689, 27020, 1951, 81551, 84700, 10718, 10397, 26050, 65078, 91584, 9211, 6860, 92558, 4684, 4685, 348262, 57451, 8482, 100132074, 1600, 2258, 1840, 2016, 126731, 57698, 90249, 50944, 88, 8013, 7043, 7046, 10251, 26038, 57463, 133308, 7042, 1855, 753, 90, 4208, 3911, 9355, 23218, 5792, 5796, 23332, 2044, 23213, 2042, 2281, 2039, 653464, 5789, 222950, 64218, 6092, 23542, 146760, 6096, 23426, 54897, 26012, 4908, 79955, 84623, 658, 6405, 10479, 163404, 5453, 3398, 2185, 3274, 9253, 23314, 4916, 57497, 1400, 57498, 7869, 23768, 349667, 6792, 9024, 8851, 10570, 9148, 4135, 84519, 25945, 10458, 430, 56975, 1775, 6546, 50515, 29999, 84628, 9394, 5590, 5909, 78999, 5468, 57835, 80031, 5361, 9048, 8633, 285016, 57282, 163175, 51062, 79633, 6446, 100125288, 9734, 4168, 80725, 57611, 3624, 81029, 3623, 55435, 57731, 107, 8516, 5127, 84894, 5800, 55558, 347688	1081	1745	13712	1.5410457790064915	1.678175491903744E-7	8.390886707059054E-9	8.112516058009702E-9
GOTERM_BP_FAT	GO:0050804~modulation of synaptic transmission	55	3.9711191335740073	4.4731577229521445E-11	5581, 9783, 9148, 1141, 1855, 10458, 84687, 116, 1056, 5413, 6622, 6547, 152330, 4889, 4923, 2902, 4208, 1812, 729993, 8541, 8224, 729956, 5270, 5590, 2911, 2917, 2913, 64854, 2770, 23542, 9162, 6809, 27020, 26012, 84502, 140730, 816, 6804, 347730, 9211, 594855, 9610, 4761, 4684, 6543, 5334, 2185, 3274, 22941, 22986, 23154, 7349, 6853, 6812, 50944	1081	263	13712	2.652662828039099	2.9258903755380317E-7	1.3932821269442847E-8	1.3470594971404459E-8
GOTERM_BP_FAT	GO:0006811~ion transport	165	11.913357400722022	1.2270253693525384E-10	88, 113655, 8499, 57463, 133308, 596, 4609, 81855, 476, 10815, 478, 116, 117, 53822, 8648, 6622, 3754, 10499, 255738, 6508, 4208, 8541, 729993, 9992, 286410, 388662, 9194, 2560, 254263, 56660, 64849, 5270, 2281, 204962, 56302, 23171, 83988, 57515, 2555, 57113, 27012, 27133, 89845, 10021, 4852, 10268, 387849, 3767, 56704, 7224, 7223, 6533, 23542, 490, 492, 23545, 206358, 774, 775, 84502, 777, 84102, 3776, 4987, 104909134, 816, 6769, 5957, 389816, 10479, 818, 6804, 7352, 6262, 348980, 7355, 3792, 9016, 343450, 6543, 2185, 9132, 63933, 5172, 781, 540, 1128, 783, 57657, 784, 55117, 3708, 27113, 786, 1244, 1808, 7349, 3785, 6812, 1804, 706, 56606, 5581, 1141, 23400, 55362, 59283, 388591, 79570, 56172, 2742, 6546, 55129, 6547, 55800, 2904, 51449, 4889, 4923, 2902, 54716, 1812, 23416, 1394, 57030, 169522, 287, 288, 115111, 284525, 5468, 57719, 54602, 2917, 57835, 10864, 50801, 6335, 57282, 79751, 201780, 28232, 56479, 610, 578, 114134, 6446, 6567, 11094, 154215, 55151, 81539, 6580, 2258, 2257, 2894, 57731, 8912, 10681, 8913, 84134, 8911, 10686, 11136, 50944	1081	1285	13712	1.6287556197064974	8.025968273317474E-7	3.648169518606797E-8	3.527140198084297E-8
