Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0007417~central nervous system development	113	8.632543926661572	3.868123220109538E-11	8013, 8775, 6752, 25987, 374946, 84687, 83992, 54910, 6506, 3912, 9355, 26609, 5310, 2045, 2043, 51412, 56949, 55219, 4613, 7849, 2290, 11281, 23026, 55582, 83933, 2049, 1630, 26011, 84623, 4862, 8828, 4900, 8829, 124925, 8322, 9378, 8320, 4760, 4761, 6664, 200933, 29777, 23314, 9253, 266727, 55079, 2334, 1641, 6659, 53615, 56848, 7881, 8851, 9148, 1141, 26470, 10978, 4807, 4929, 4884, 6666, 6547, 56978, 2902, 9037, 4142, 4781, 63950, 339451, 23135, 340719, 118738, 57030, 3208, 5629, 64919, 686, 53358, 84630, 5623, 1827, 6712, 7804, 5362, 64377, 2254, 57282, 2009, 10716, 79633, 22809, 137970, 8882, 91584, 50937, 6586, 5013, 63974, 2263, 8482, 2260, 2018, 1445, 80055, 57453, 2016, 8516, 30837, 7704, 10842, 5803, 1967, 2539	1018	789	13389	1.8836569132048975	2.604797082472743E-7	2.367994705837966E-8	2.341972785993593E-8
GOTERM_BP_FAT	GO:0000904~cell morphogenesis involved in differentiation	96	7.3338426279602755	1.957337982660922E-9	5063, 8013, 7046, 8851, 4893, 374462, 55083, 1141, 25987, 374946, 23767, 57622, 56896, 10459, 79414, 4929, 55920, 84446, 4884, 54437, 54910, 3996, 2902, 8408, 3912, 9355, 9037, 158038, 4781, 2045, 494470, 2043, 654429, 5629, 64919, 288, 10507, 25791, 885, 11078, 4137, 5864, 1949, 6712, 7804, 10501, 10500, 219527, 7849, 5362, 7224, 8997, 6772, 29882, 1952, 1951, 2049, 26012, 10716, 1630, 283149, 23462, 10155, 137970, 10752, 8828, 8829, 10512, 8322, 9378, 8320, 91584, 6586, 6422, 57493, 2263, 200933, 23114, 8482, 9890, 9253, 22865, 57611, 57216, 55079, 57453, 1400, 1641, 8516, 90249, 5800, 7504, 84695, 627, 5803, 84570	1018	674	13389	1.8733188366086992	1.3180626959430342E-5	1.0983928312698874E-6	1.0863225803768118E-6
GOTERM_BP_FAT	GO:0007411~axon guidance	42	3.2085561497326207	2.63825970528529E-9	8013, 5362, 8851, 4893, 55083, 374946, 23767, 56896, 1951, 2049, 1630, 54437, 54910, 137970, 10752, 8828, 8829, 10512, 9355, 9037, 9378, 91584, 4781, 6586, 2045, 494470, 2043, 23114, 8482, 57216, 55079, 64919, 288, 10507, 1400, 90249, 1949, 5800, 627, 6712, 10501, 10500	1018	198	13389	2.7898731916413646	1.776588317481398E-5	1.3666185273377802E-6	1.351600741323079E-6
GOTERM_BP_FAT	GO:0097485~neuron projection guidance	42	3.2085561497326207	3.085219927625766E-9	8013, 5362, 8851, 4893, 55083, 374946, 23767, 56896, 1951, 2049, 1630, 54437, 54910, 137970, 10752, 8828, 8829, 10512, 9355, 9037, 9378, 91584, 4781, 6586, 2045, 494470, 2043, 23114, 8482, 57216, 55079, 64919, 288, 10507, 1400, 90249, 1949, 5800, 627, 6712, 10501, 10500	1018	199	13389	2.775853728366785	2.0775655482307975E-5	1.4839907851879935E-6	1.4676831941419716E-6
GOTERM_BP_FAT	GO:0048468~cell development	191	14.591291061879296	9.654285254622167E-9	8013, 7046, 9745, 27005, 9181, 25987, 374946, 23327, 57622, 56896, 58158, 79414, 84687, 84446, 5138, 54910, 79816, 3996, 8408, 3912, 9355, 158038, 2045, 2043, 654429, 220074, 885, 27257, 11078, 30813, 4610, 4613, 10300, 219527, 7849, 50848, 7224, 6772, 246329, 29882, 83933, 2049, 26012, 4908, 1630, 26011, 84623, 10752, 4624, 8828, 8829, 54937, 10512, 6925, 124925, 373863, 8322, 9378, 8320, 5452, 163404, 4760, 6665, 4761, 6664, 6422, 57493, 200933, 9890, 23314, 9253, 5170, 22865, 55079, 268, 1400, 1641, 23154, 85300, 669, 7504, 84695, 6659, 84570, 5063, 5064, 23769, 349667, 4893, 8851, 374462, 9148, 55083, 114787, 1141, 57540, 84519, 8175, 23767, 10459, 57662, 4929, 55920, 4884, 54437, 10210, 2629, 57549, 56978, 2902, 9037, 5991, 4781, 63950, 126520, 494470, 29118, 340719, 118738, 5590, 5629, 1789, 288, 64919, 342977, 10507, 25791, 51299, 4137, 5864, 1949, 6712, 7804, 10501, 10500, 22932, 6691, 5362, 8997, 7025, 85508, 57282, 8470, 5916, 4948, 1952, 1951, 81551, 10716, 79633, 283149, 23462, 5753, 22809, 10155, 137970, 8507, 5518, 6461, 8882, 4681, 91584, 50937, 6586, 100532736, 2263, 23114, 80206, 8482, 2260, 100132074, 57611, 57216, 81029, 84258, 1840, 57453, 2016, 126731, 8516, 90249, 1608, 627, 5800, 5526, 7704, 55959, 5803, 1967, 2539, 10324	1018	1701	13389	1.476826297716933	6.500984402391108E-5	4.334130460308378E-6	4.286502653052242E-6
GOTERM_BP_FAT	GO:0051960~regulation of nervous system development	95	7.257448433919023	1.4580333549068924E-8	5063, 5064, 23769, 9745, 8851, 9148, 1141, 57540, 9181, 374946, 8175, 23327, 23767, 54437, 79816, 54910, 1857, 2902, 9037, 158038, 63950, 2045, 126520, 94030, 2043, 118738, 654429, 5629, 1789, 64919, 10507, 26045, 25791, 27257, 4610, 4137, 4613, 7804, 10300, 10501, 10500, 64084, 5362, 7224, 8997, 7025, 85508, 29882, 5916, 2049, 26012, 576, 79953, 10716, 26011, 4908, 1630, 5753, 137970, 8829, 10512, 8507, 57408, 6925, 124925, 8882, 9378, 8320, 91584, 4681, 50937, 6586, 163404, 100532736, 4760, 4761, 6664, 6422, 8482, 9253, 2260, 100132074, 22865, 57611, 57216, 55079, 84258, 1840, 2016, 1400, 5800, 7504, 627, 5526, 5803	1018	691	13389	1.8081977373983207	9.817914659071558E-5	6.1364978824643835E-6	6.0690638397999395E-6
GOTERM_BP_FAT	GO:0050808~synapse organization	42	3.2085561497326207	3.660266012301456E-8	5063, 5064, 23769, 9148, 56130, 56131, 1141, 56132, 23767, 26470, 29882, 576, 2049, 56133, 79953, 84623, 9758, 57408, 2902, 124925, 9378, 158038, 4761, 6620, 2045, 94030, 200933, 23114, 654429, 22865, 56126, 56127, 288, 26045, 116442, 56123, 26167, 4774, 5864, 627, 6712, 64084	1018	216	13389	2.5573837590045843	2.464519435222412E-4	1.4498959604022357E-5	1.4339630377604528E-5
GOTERM_BP_FAT	GO:0007420~brain development	84	6.417112299465241	5.1222654522500714E-8	8013, 7881, 8851, 9148, 8775, 6752, 1141, 25987, 374946, 26470, 10978, 4929, 84687, 83992, 54910, 6547, 6506, 2902, 3912, 9355, 9037, 26609, 4142, 4781, 63950, 339451, 2045, 23135, 340719, 57030, 3208, 5629, 64919, 55219, 56949, 84630, 6712, 7804, 2290, 5362, 2254, 23026, 55582, 57282, 2009, 2049, 10716, 79633, 84623, 22809, 8828, 4900, 8829, 124925, 8322, 9378, 8320, 91584, 50937, 6586, 5013, 4760, 4761, 63974, 2263, 200933, 8482, 23314, 9253, 2260, 266727, 55079, 2018, 1445, 80055, 2016, 57453, 2334, 1641, 8516, 30837, 2539, 53615, 56848	1018	600	13389	1.8413163064833007	3.4487388198356506E-4	1.900577554762497E-5	1.879692087127744E-5
GOTERM_BP_FAT	GO:0060322~head development	87	6.646294881588998	5.362484933247318E-8	8013, 7881, 8851, 9148, 8775, 6752, 1141, 25987, 374946, 23767, 26470, 10978, 4929, 84687, 83992, 54910, 6547, 6506, 2902, 3912, 9355, 9037, 26609, 4142, 4781, 63950, 339451, 2045, 23135, 340719, 57030, 3208, 5629, 64919, 55219, 56949, 84630, 6712, 7804, 2290, 5362, 64651, 2254, 23026, 55582, 57282, 2009, 5916, 2049, 10716, 79633, 84623, 22809, 8828, 4900, 8829, 124925, 8322, 9378, 8320, 91584, 50937, 6586, 5013, 4760, 4761, 63974, 2263, 200933, 8482, 23314, 9253, 2260, 266727, 55079, 2018, 1445, 80055, 2016, 57453, 2334, 1641, 8516, 30837, 2539, 53615, 56848	1018	630	13389	1.8162643839461126	3.610445528531292E-4	1.900577554762497E-5	1.879692087127744E-5
GOTERM_BP_FAT	GO:0060560~developmental growth involved in morphogenesis	38	2.9029793735676086	6.400320676454975E-8	23769, 5362, 7224, 8851, 55083, 374946, 23767, 23327, 29882, 5916, 1630, 54437, 54910, 10155, 8828, 8829, 10512, 8408, 9355, 9037, 91584, 6586, 6422, 2045, 2263, 8482, 5590, 57611, 57216, 10507, 2016, 84258, 1641, 51299, 4137, 627, 10501, 10500	1018	188	13389	2.6584353968983825	4.309047418158407E-4	2.1549879717623902E-5	2.1313067852595068E-5
GOTERM_BP_FAT	GO:0048858~cell projection morphogenesis	96	7.3338426279602755	8.890217780805608E-8	5063, 8013, 23769, 8851, 4893, 9148, 55083, 1141, 25987, 374946, 23327, 23767, 57622, 56896, 79414, 4929, 84446, 4884, 54437, 54910, 3996, 79738, 8408, 9355, 9037, 158038, 4781, 5991, 2045, 494470, 2043, 22885, 654429, 95681, 5590, 64919, 288, 117178, 10507, 25791, 885, 51299, 4137, 5864, 1949, 6712, 7804, 10501, 10500, 219527, 5362, 7224, 8997, 200728, 23300, 55582, 29882, 1952, 1951, 2049, 10716, 4908, 1630, 84623, 137970, 10752, 8828, 8829, 10512, 9378, 91584, 4681, 6586, 100532736, 2263, 200933, 23114, 8482, 9890, 9253, 22865, 57611, 57216, 55079, 84258, 2016, 57453, 1400, 80776, 1641, 90249, 5800, 7504, 627, 5803, 84570	1018	727	13389	1.7367495128944475	5.984881266888342E-4	2.8507965017116652E-5	2.8194690676269217E-5
GOTERM_BP_FAT	GO:0032990~cell part morphogenesis	97	7.4102368220015284	1.6845349322243823E-7	8013, 25987, 374946, 23327, 57622, 56896, 79414, 84446, 54910, 3996, 8408, 9355, 158038, 2045, 2043, 22885, 654429, 95681, 117178, 885, 219527, 7224, 23300, 55582, 29882, 2049, 4908, 1630, 84623, 10752, 8828, 8829, 10512, 9378, 200933, 9890, 9253, 22865, 55079, 1400, 1641, 80776, 7504, 84570, 5063, 23769, 4893, 8851, 9148, 55083, 1141, 23767, 26073, 4929, 4884, 54437, 79738, 9037, 5991, 4781, 494470, 5590, 288, 64919, 10507, 25791, 51299, 4137, 5864, 1949, 6712, 7804, 10501, 10500, 5362, 8997, 200728, 1952, 1951, 10716, 137970, 4681, 91584, 6586, 100532736, 2263, 23114, 8482, 57611, 57216, 84258, 57453, 2016, 90249, 627, 5800, 5803	1018	747	13389	1.7078569681476397	0.0011337227693869467	5.156208287999541E-5	5.099546658461085E-5
GOTERM_BP_FAT	GO:0048588~developmental cell growth	35	2.6737967914438503	2.2546249136840485E-7	23769, 5362, 7224, 8851, 374946, 8470, 23767, 23327, 29882, 5916, 1630, 54437, 54910, 8828, 8829, 10512, 8408, 9355, 9037, 91584, 6586, 2045, 8482, 5590, 57611, 10507, 2016, 84258, 1641, 51299, 4137, 627, 10501, 2539, 10500	1018	173	13389	2.660861714571244	0.0015171126072602847	6.601149638586254E-5	6.528609532667724E-5
GOTERM_BP_FAT	GO:1990138~neuron projection extension	29	2.2154316271963332	4.3981902505812074E-7	23769, 5362, 7224, 8851, 374946, 23767, 23327, 29882, 54437, 54910, 8828, 8829, 10512, 8408, 9355, 9037, 91584, 6586, 8482, 5590, 57611, 10507, 2016, 84258, 1641, 51299, 4137, 10501, 10500	1018	131	13389	2.911568859760944	0.0029573603353462152	1.2340588811422438E-4	1.2204977945362851E-4
GOTERM_BP_FAT	GO:0045664~regulation of neuron differentiation	70	5.347593582887701	9.748611833827506E-7	5063, 5064, 9745, 8851, 9148, 1141, 57540, 374946, 8175, 23327, 54437, 79816, 54910, 2902, 9037, 2045, 126520, 2043, 5629, 1789, 64919, 10507, 25791, 27257, 4610, 4137, 4613, 7804, 10300, 10501, 10500, 5362, 7224, 8997, 7025, 29882, 2049, 26012, 10716, 4908, 1630, 5753, 8829, 10512, 8507, 6925, 124925, 8320, 91584, 4681, 50937, 6586, 163404, 100532736, 4760, 4761, 6664, 6422, 8482, 2260, 100132074, 57611, 55079, 84258, 1840, 1400, 5800, 7504, 627, 5526	1018	503	13389	1.8303343006792254	0.006543217718908534	2.625886083559777E-4	2.597030192531647E-4
GOTERM_BP_FAT	GO:0021953~central nervous system neuron differentiation	30	2.291825821237586	1.0216127576564612E-6	1141, 25987, 374946, 57282, 2049, 4929, 10716, 1630, 22809, 137970, 8828, 8829, 9378, 8320, 91584, 4781, 6586, 2263, 200933, 340719, 2043, 29777, 23314, 266727, 5629, 55079, 64919, 2016, 1641, 6659	1018	144	13389	2.740054027504912	0.0068559339350448	2.6459770423302345E-4	2.6169003715353965E-4
GOTERM_BP_FAT	GO:0030900~forebrain development	50	3.819709702062643	1.5864059240787576E-6	8013, 8851, 6752, 1141, 25987, 374946, 4929, 84687, 6547, 6506, 2902, 3912, 9355, 9037, 4142, 4781, 63950, 23135, 5629, 64919, 56949, 7804, 57282, 2049, 10716, 79633, 84623, 22809, 8828, 4900, 8829, 8320, 91584, 50937, 6586, 5013, 4760, 63974, 2263, 200933, 8482, 23314, 9253, 2260, 55079, 2018, 80055, 2016, 1641, 30837	1018	319	13389	2.0614826539221904	0.010626006806790489	3.8339217911081963E-4	3.7917907824147E-4
GOTERM_BP_FAT	GO:0000902~cell morphogenesis	128	9.778456837280366	1.594146274889063E-6	8013, 7046, 7443, 9181, 25987, 374946, 23327, 57622, 56896, 79414, 54873, 84446, 54751, 54910, 3996, 8408, 3912, 9355, 729873, 158038, 2045, 2043, 22885, 654429, 95681, 117178, 885, 30011, 11078, 219527, 7849, 7224, 6772, 23300, 55582, 29882, 2049, 26012, 4908, 1630, 26011, 84623, 10752, 8828, 8829, 10512, 8322, 9378, 8320, 6422, 57493, 200933, 9890, 9253, 22865, 55079, 1400, 1641, 80776, 7504, 84695, 84570, 5063, 5064, 23769, 4893, 8851, 374462, 9148, 55083, 1141, 23767, 10459, 29985, 4929, 55920, 4884, 54437, 79738, 2902, 9037, 5991, 4781, 494470, 5590, 5629, 288, 64919, 23370, 10507, 25791, 51299, 4137, 5864, 84630, 1949, 6712, 7804, 10501, 10500, 5362, 8997, 200728, 1952, 1951, 10716, 283149, 23462, 10155, 137970, 4681, 91584, 6586, 100532736, 2263, 23114, 8482, 57611, 57216, 84258, 57453, 2016, 226, 8516, 90249, 627, 5800, 5803	1018	1116	13389	1.5085028624543169	0.010677575202239886	3.8339217911081963E-4	3.7917907824147E-4
GOTERM_BP_FAT	GO:0016049~cell growth	57	4.354469060351414	1.700332053735116E-6	23769, 7046, 8851, 374946, 23327, 23767, 29946, 1655, 84687, 1410, 29104, 239, 54437, 54910, 155066, 8408, 9355, 9037, 2045, 55170, 3373, 5590, 55210, 10507, 51299, 4137, 85004, 10501, 10500, 5362, 7224, 8711, 8470, 29882, 203245, 5916, 1630, 93649, 8828, 8829, 10512, 5518, 5371, 91584, 6586, 6422, 9655, 8482, 57611, 84258, 2137, 2016, 1641, 3300, 627, 2539, 54825	1018	385	13389	1.9472176153905036	0.011384743485641224	3.948288293052507E-4	3.90490050961237E-4
