Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0050767~regulation of neurogenesis	66	5.405405405405405	7.416188851739236E-4	5063, 6792, 4131, 9745, 5587, 1141, 26039, 9181, 23327, 27242, 1136, 1454, 5457, 79816, 10498, 9315, 11075, 22882, 64805, 1789, 64919, 57795, 23098, 29993, 4897, 8536, 1946, 80031, 1627, 10500, 1746, 23108, 5362, 7224, 5364, 8997, 6695, 9448, 50807, 4035, 3066, 8153, 6929, 9638, 8826, 6925, 124925, 91584, 5454, 6664, 2066, 100132074, 23316, 7074, 2138, 1400, 53335, 54664, 1808, 84298, 3984, 55636, 55558, 11178, 10683, 83482	949	613	13324	1.5116521727172243	0.989464487692309	0.25285083879513165	0.252397627254192
GOTERM_BP_FAT	GO:0010975~regulation of neuron projection development	45	3.6855036855036856	8.723279722479251E-4	23108, 5063, 5362, 6792, 4131, 5364, 7224, 8997, 6695, 9448, 50807, 4035, 5587, 1141, 3066, 26039, 8153, 23327, 1136, 9638, 10498, 8826, 124925, 91584, 5454, 11075, 100132074, 23316, 7074, 1400, 53335, 54664, 23098, 29993, 84298, 1808, 3984, 8536, 4897, 55558, 11178, 1946, 1627, 80031, 10500	949	379	13324	1.6670234742306163	0.9952793704935184	0.272628304447149	0.27213964364400106
GOTERM_BP_FAT	GO:0007411~axon guidance	28	2.293202293202293	8.884741875416294E-4	8399, 5362, 5364, 9369, 7080, 55384, 170302, 1951, 9638, 3798, 8609, 91584, 9211, 10381, 4684, 2044, 59277, 1943, 64919, 2115, 1400, 2596, 1808, 4897, 55558, 1946, 80031, 10500	949	199	13324	1.975483317536047	0.995725079429389	0.272628304447149	0.27213964364400106
GOTERM_BP_FAT	GO:0061564~axon development	47	3.8493038493038494	9.588967706700179E-4	5063, 8399, 5362, 9024, 6792, 4131, 5364, 7224, 9369, 7080, 1141, 55384, 8153, 170302, 1951, 4929, 9638, 5457, 3798, 8609, 91584, 9211, 10381, 9315, 4684, 2044, 59277, 7074, 145581, 1943, 3925, 64919, 2115, 57497, 57453, 1400, 53335, 1641, 2596, 1808, 5864, 3984, 4897, 55558, 1946, 80031, 10500	949	403	13324	1.6374242705525208	0.9972262989187061	0.2802261657905667	0.2797238865297395
GOTERM_BP_FAT	GO:0040011~locomotion	117	9.582309582309582	0.0015635591359858152	23328, 23603, 6352, 10370, 6750, 399687, 94241, 473, 55567, 79812, 11188, 55845, 11189, 6624, 10014, 3912, 93663, 10381, 8543, 2044, 7291, 1588, 55612, 79767, 8398, 8399, 9369, 8434, 374969, 257062, 9638, 8826, 5319, 4627, 91662, 8440, 5454, 2066, 59277, 7074, 5293, 1400, 1641, 6656, 1808, 10488, 83482, 50507, 5063, 5580, 6793, 6792, 4254, 10570, 5587, 7126, 2078, 7080, 23765, 27329, 4929, 5457, 4920, 5217, 3798, 5613, 8609, 7010, 8861, 11151, 5355, 65979, 64805, 285, 1943, 80310, 64919, 2115, 100133941, 2596, 4897, 1946, 80031, 10500, 5362, 5364, 8997, 6695, 4035, 64411, 8874, 55384, 147372, 170302, 57449, 1951, 347733, 5912, 9839, 349633, 91584, 9211, 4684, 8642, 26468, 25932, 23237, 460, 57338, 253980, 126731, 10563, 83442, 55558, 5646, 506, 51119	949	1253	13324	1.3110015415058653	0.9999324789975346	0.41669691398493985	0.4159500236388694
GOTERM_BP_FAT	GO:1900006~positive regulation of dendrite development	13	1.0647010647010646	0.001641907812569291	5063, 6792, 8997, 26039, 100132074, 7074, 23316, 54664, 29993, 84298, 8536, 8826, 124925	949	64	13324	2.8518835616438354	0.9999582858251326	0.41669691398493985	0.4159500236388694
GOTERM_BP_FAT	GO:1903506~regulation of nucleic acid-templated transcription	254	20.8026208026208	0.0016776228783268892	7320, 7562, 9745, 79092, 9181, 144165, 94241, 81606, 473, 114991, 283248, 57621, 4602, 8409, 4968, 9619, 3092, 7694, 8543, 22882, 79885, 124535, 27097, 23175, 2553, 24144, 55213, 124411, 8536, 65251, 5705, 1108, 7582, 162966, 339488, 10637, 79797, 6929, 388566, 1112, 6128, 4985, 100129842, 51545, 1915, 51547, 6925, 91662, 8440, 9534, 388561, 7350, 10645, 268, 23030, 126017, 124751, 152006, 11177, 11178, 5602, 83482, 5066, 158405, 1263, 80317, 79697, 2103, 2101, 197320, 253639, 55922, 8463, 4661, 8467, 1030, 285527, 1390, 79685, 166, 1028, 1027, 2115, 1147, 140685, 29114, 84232, 605, 1827, 10620, 11279, 9689, 2254, 55384, 9440, 170302, 284358, 80345, 10951, 147660, 374879, 100132074, 147657, 51351, 2138, 862, 57332, 863, 57335, 140467, 6613, 9208, 6618, 10962, 22913, 10370, 2274, 404281, 26039, 440498, 23568, 23327, 126208, 83879, 197407, 93, 79816, 10499, 10498, 10014, 147948, 10138, 7730, 347273, 112950, 170959, 170958, 2044, 7291, 8819, 196446, 57597, 27254, 6996, 10389, 79809, 1746, 9124, 8399, 23429, 7620, 7743, 80818, 1998, 651, 1874, 1993, 1750, 170622, 8945, 171392, 7738, 5319, 92595, 284390, 5454, 6664, 55193, 2066, 84969, 203523, 23316, 117154, 11218, 10923, 3149, 144348, 53335, 84733, 26145, 6656, 55636, 7746, 10488, 6659, 84174, 342357, 25946, 346157, 7089, 5587, 2078, 7080, 54790, 4929, 3159, 58476, 6304, 9935, 5456, 5457, 7757, 4920, 4800, 8609, 7638, 9817, 8861, 80709, 8986, 90874, 5598, 1789, 80034, 64919, 29994, 51058, 689, 89887, 9705, 7768, 80032, 1428, 199692, 5245, 9049, 729747, 29844, 3066, 58491, 56998, 54454, 26574, 51621, 10553, 9839, 3190, 25819, 7554, 221895, 26468, 8085, 221656, 55553, 10206, 5929, 100131390, 80853, 340252, 7549, 9603, 90649, 57616, 51637	949	3029	13324	1.1773425902959136	0.9999665084476094	0.41669691398493985	0.4159500236388694
GOTERM_BP_FAT	GO:0032774~RNA biosynthetic process	274	22.44062244062244	0.0016974780592510178	22877, 6232, 22879, 7320, 6352, 7562, 6234, 9745, 79092, 6235, 9181, 144165, 94241, 81606, 473, 84448, 114991, 283248, 57621, 6227, 6228, 4602, 8409, 4968, 9619, 3092, 7694, 8543, 22882, 79885, 124535, 27097, 23175, 2553, 24144, 55213, 124411, 8536, 65251, 5705, 1108, 7582, 6130, 162966, 6135, 339488, 10637, 79797, 6929, 388566, 1112, 6128, 4985, 100129842, 51545, 1915, 51547, 6925, 91662, 8440, 9534, 388561, 7350, 10645, 268, 23030, 126017, 124751, 152006, 11177, 11178, 5602, 58506, 4878, 83482, 5066, 158405, 1263, 80317, 79697, 2103, 2101, 197320, 253639, 55922, 8463, 6168, 4661, 6169, 8467, 1030, 285527, 1390, 79685, 166, 1028, 1027, 2115, 1147, 140685, 29114, 84232, 605, 1827, 10620, 11279, 9689, 2254, 55384, 9440, 170302, 284358, 80345, 55703, 10951, 6189, 147660, 374879, 100132074, 147657, 51351, 2138, 862, 57332, 863, 57335, 140467, 6613, 9208, 6618, 10962, 22913, 10370, 2274, 404281, 26039, 440498, 23568, 23327, 126208, 83879, 197407, 93, 79816, 10499, 10498, 10014, 147948, 10138, 7730, 347273, 112950, 170959, 170958, 2044, 7291, 8819, 196446, 57597, 27254, 6996, 10389, 79809, 84152, 1746, 9124, 8399, 23429, 7620, 7743, 80818, 1998, 651, 1874, 1993, 1750, 170622, 8945, 171392, 7738, 5319, 92595, 284390, 5454, 6664, 55193, 2066, 84969, 203523, 23316, 117154, 11218, 10923, 3149, 144348, 53335, 84733, 26145, 6656, 55636, 7746, 10488, 6659, 84174, 342357, 25946, 346157, 7089, 5587, 2078, 7080, 54790, 4929, 3159, 58476, 6304, 9935, 5456, 5457, 7757, 4920, 4800, 8609, 7638, 9817, 8861, 80709, 8986, 90874, 5598, 1789, 80034, 64919, 29994, 51058, 81488, 689, 89887, 9705, 7768, 80032, 1428, 6210, 199692, 5245, 9049, 729747, 29844, 3066, 58491, 56998, 54454, 26574, 51621, 10553, 9839, 3190, 25819, 7554, 221895, 26468, 8085, 221656, 55553, 10206, 5929, 100131390, 80853, 340252, 7549, 9603, 90649, 57616, 51637	949	3296	13324	1.1671636981186124	0.9999703567033715	0.41669691398493985	0.4159500236388694
GOTERM_BP_FAT	GO:2001141~regulation of RNA biosynthetic process	255	20.884520884520885	0.001811240669376387	7320, 6352, 7562, 9745, 79092, 9181, 144165, 94241, 81606, 473, 114991, 283248, 57621, 4602, 8409, 4968, 9619, 3092, 7694, 8543, 22882, 79885, 124535, 27097, 23175, 2553, 24144, 55213, 124411, 8536, 65251, 5705, 1108, 7582, 162966, 339488, 10637, 79797, 6929, 388566, 1112, 6128, 4985, 100129842, 51545, 1915, 51547, 6925, 91662, 8440, 9534, 388561, 7350, 10645, 268, 23030, 126017, 124751, 152006, 11177, 11178, 5602, 83482, 5066, 158405, 1263, 80317, 79697, 2103, 2101, 197320, 253639, 55922, 8463, 4661, 8467, 1030, 285527, 1390, 79685, 166, 1028, 1027, 2115, 1147, 140685, 29114, 84232, 605, 1827, 10620, 11279, 9689, 2254, 55384, 9440, 170302, 284358, 80345, 10951, 147660, 374879, 100132074, 147657, 51351, 2138, 862, 57332, 863, 57335, 140467, 6613, 9208, 6618, 10962, 22913, 10370, 2274, 404281, 26039, 440498, 23568, 23327, 126208, 83879, 197407, 93, 79816, 10499, 10498, 10014, 147948, 10138, 7730, 347273, 112950, 170959, 170958, 2044, 7291, 8819, 196446, 57597, 27254, 6996, 10389, 79809, 1746, 9124, 8399, 23429, 7620, 7743, 80818, 1998, 651, 1874, 1993, 1750, 170622, 8945, 171392, 7738, 5319, 92595, 284390, 5454, 6664, 55193, 2066, 84969, 203523, 23316, 117154, 11218, 10923, 3149, 144348, 53335, 84733, 26145, 6656, 55636, 7746, 10488, 6659, 84174, 342357, 25946, 346157, 7089, 5587, 2078, 7080, 54790, 4929, 3159, 58476, 6304, 9935, 5456, 5457, 7757, 4920, 4800, 8609, 7638, 9817, 8861, 80709, 8986, 90874, 5598, 1789, 80034, 64919, 29994, 51058, 689, 89887, 9705, 7768, 80032, 1428, 199692, 5245, 9049, 729747, 29844, 3066, 58491, 56998, 54454, 26574, 51621, 10553, 9839, 3190, 25819, 7554, 221895, 26468, 8085, 221656, 55553, 10206, 5929, 100131390, 80853, 340252, 7549, 9603, 90649, 57616, 51637	949	3045	13324	1.1757670765700996	0.9999852705646068	0.4275224610754957	0.4267561669461441
GOTERM_BP_FAT	GO:0098609~cell-cell adhesion	92	7.534807534807535	0.0019290932320660229	5063, 5580, 6793, 6352, 10370, 56131, 56132, 56138, 27242, 56139, 23240, 54874, 10938, 6304, 9935, 5897, 6624, 4602, 3912, 9752, 9158, 93663, 11151, 18, 5598, 24146, 56143, 64805, 51294, 27253, 64919, 56107, 56144, 445, 56145, 100133941, 56146, 55379, 53833, 4897, 60, 8416, 11313, 1627, 1824, 9124, 6130, 9689, 4430, 50807, 9369, 64855, 1951, 11329, 51100, 1310, 56113, 56114, 6128, 10673, 71, 5912, 8826, 4627, 6461, 5097, 5098, 3190, 8440, 5297, 5694, 8642, 56121, 460, 5293, 56126, 3902, 56129, 56122, 57453, 26025, 56124, 23670, 56125, 822, 10563, 55636, 9208, 6659, 199731, 84174, 54869	949	950	13324	1.3596672397537575	0.9999928634350028	0.4291388494975141	0.4283696581427035
GOTERM_BP_FAT	GO:0051252~regulation of RNA metabolic process	263	21.53972153972154	0.001957941630426983	7320, 6352, 7562, 9745, 79092, 9181, 144165, 94241, 81606, 473, 114991, 283248, 57621, 11189, 4602, 8409, 4968, 9619, 3092, 9991, 7694, 8543, 22882, 55696, 79885, 124535, 27097, 23175, 2553, 24144, 55213, 124411, 8536, 65251, 5705, 1108, 7582, 162966, 339488, 10637, 79797, 6929, 388566, 1112, 6128, 4985, 100129842, 51545, 1915, 51547, 6925, 91662, 8440, 9534, 388561, 7350, 10645, 268, 23030, 2334, 126017, 124751, 152006, 11177, 11178, 5602, 83482, 5066, 158405, 1263, 80317, 79697, 2103, 2101, 197320, 253639, 55922, 10179, 8463, 4661, 8467, 1030, 285527, 1390, 79685, 166, 1028, 1027, 2115, 1147, 140685, 29114, 84232, 605, 1827, 10620, 11279, 9689, 2254, 55384, 9440, 170302, 284358, 80345, 10951, 147660, 374879, 100132074, 147657, 51351, 2138, 862, 57332, 863, 57335, 140467, 6613, 9208, 6618, 10962, 22913, 10370, 2274, 404281, 26039, 440498, 23568, 23327, 126208, 83879, 197407, 93, 79816, 10499, 10498, 10014, 147948, 10138, 7730, 347273, 112950, 170959, 170958, 2044, 7291, 8819, 196446, 57597, 27254, 6996, 10389, 79809, 1746, 9124, 8399, 23429, 7620, 7743, 80818, 1998, 651, 1874, 1993, 1750, 170622, 8945, 171392, 7738, 5319, 92595, 284390, 5454, 6664, 55193, 2066, 7072, 84969, 203523, 23316, 117154, 11218, 10923, 3149, 144348, 53335, 84733, 26145, 6656, 55636, 7746, 10488, 6659, 84174, 342357, 25946, 346157, 7089, 5587, 2078, 7080, 54790, 4929, 3159, 58476, 6304, 9935, 5456, 5457, 7757, 4920, 4800, 8609, 7638, 9817, 8861, 80709, 8986, 90874, 5598, 1789, 80034, 64919, 29994, 51058, 689, 89887, 9705, 7768, 80032, 1428, 199692, 5245, 9049, 729747, 29844, 3066, 58491, 56998, 146713, 54454, 26574, 51621, 10553, 9839, 3190, 25819, 7554, 221895, 26468, 8085, 221656, 55553, 10206, 5929, 100131390, 80853, 340252, 7549, 9603, 84530, 90649, 57616, 51637	949	3154	13324	1.170745429725112	0.9999940234457378	0.4291388494975141	0.4283696581427035
