Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0030182~neuron differentiation	156	11.462160176340925	4.488664226739707E-14	8013, 9463, 10251, 9742, 10371, 23287, 26037, 388552, 22871, 118427, 25987, 3084, 57624, 26153, 596, 84687, 23043, 51761, 7436, 11344, 9856, 6900, 57626, 255738, 4208, 9751, 7732, 2562, 2045, 2561, 54361, 654429, 2558, 1501, 1742, 5789, 4613, 4978, 7224, 161357, 6092, 64218, 9362, 491, 146760, 6096, 1756, 6809, 26012, 1630, 2047, 2046, 6405, 3897, 10752, 816, 4901, 10479, 124925, 7077, 8440, 348980, 7477, 163404, 7476, 4761, 3398, 221336, 9890, 10129, 55079, 4915, 10769, 4916, 53335, 79789, 8437, 7504, 11178, 50863, 23768, 349667, 6792, 374462, 9148, 4135, 11141, 440730, 161497, 7480, 152, 10458, 4884, 3675, 2629, 2902, 1812, 3714, 9315, 4781, 23136, 1272, 23017, 5590, 2119, 288, 64919, 2115, 25791, 29993, 51057, 6710, 1826, 57715, 1946, 80031, 10501, 139065, 1944, 5361, 65981, 5087, 6695, 9723, 4674, 57282, 26052, 10678, 10716, 79633, 6446, 5911, 221935, 65078, 9211, 92558, 6585, 6860, 4684, 4168, 80725, 57451, 23114, 8482, 100132074, 57611, 57699, 81544, 1600, 84258, 57453, 57731, 107, 90249, 55714, 6616	1042	1106	13490	1.826054360615453	2.964783973880003E-10	2.6972791398863144E-11	2.618115425341996E-11
GOTERM_BP_FAT	GO:0031175~neuron projection development	119	8.743570903747244	5.3702768345358875E-14	8013, 10251, 10371, 26037, 388552, 22871, 25987, 3084, 57624, 26153, 596, 84687, 23043, 51761, 7436, 11344, 9856, 6900, 57626, 4208, 2045, 654429, 1501, 1742, 5789, 7224, 6092, 64218, 9362, 146760, 1756, 6809, 26012, 1630, 2047, 2046, 6405, 3897, 10752, 816, 10479, 124925, 8440, 7477, 163404, 7476, 9890, 10129, 55079, 4915, 10769, 4916, 53335, 79789, 8437, 7504, 11178, 23768, 349667, 6792, 9148, 4135, 11141, 440730, 10458, 4884, 3675, 2629, 2902, 9315, 4781, 23136, 1272, 5590, 288, 64919, 2115, 25791, 29993, 6710, 1826, 57715, 1946, 80031, 10501, 139065, 1944, 5361, 65981, 6695, 9723, 26052, 10678, 10716, 6446, 5911, 221935, 65078, 9211, 92558, 6585, 6860, 4684, 4168, 80725, 57451, 23114, 8482, 100132074, 57611, 57699, 81544, 1600, 84258, 57453, 57731, 107, 90249, 55714	1042	758	13490	2.032459903068485	3.551869909301786E-10	2.7922228038927164E-11	2.710272543082552E-11
GOTERM_BP_FAT	GO:0006811~ion transport	170	12.490815576781777	5.491512322330607E-14	8497, 6511, 3760, 3761, 116369, 22871, 1183, 23446, 133308, 596, 476, 478, 57620, 53822, 10891, 5138, 6622, 30820, 3755, 255738, 57628, 6508, 4208, 3757, 729993, 7057, 9992, 9997, 2562, 2561, 9194, 64849, 56302, 2559, 2558, 23171, 486, 79400, 57515, 1742, 2556, 3767, 3768, 7224, 3781, 491, 492, 206358, 1756, 134, 2567, 2566, 774, 2565, 777, 9914, 51422, 6526, 84102, 3775, 4987, 816, 51305, 3778, 10479, 818, 6804, 6263, 6262, 348980, 6543, 57130, 5172, 4915, 27075, 785, 55117, 27113, 7504, 6536, 40, 41, 2859, 10368, 5581, 7881, 10050, 11141, 1262, 55362, 59283, 388591, 79570, 1139, 552, 1137, 2743, 2742, 5579, 55800, 1815, 2904, 51449, 4923, 2902, 1812, 2901, 160728, 23416, 150094, 23539, 6323, 26249, 1272, 57030, 80036, 320, 288, 117532, 57156, 284525, 55532, 5621, 5468, 85320, 6833, 57835, 10864, 2912, 6330, 4794, 2892, 2891, 84419, 25769, 57282, 28232, 56479, 3739, 10955, 57685, 10396, 6326, 6446, 168507, 6327, 347735, 26507, 23516, 9213, 11094, 6588, 9456, 81539, 6580, 10568, 2899, 3749, 121601, 343, 57338, 2259, 55799, 225, 57731, 8912, 8913, 10686, 6616, 11136	1042	1247	13490	1.764926803214471	3.632594225422281E-10	2.7922228038927164E-11	2.710272543082552E-11
GOTERM_BP_FAT	GO:0048699~generation of neurons	167	12.270389419544452	1.0334966170346338E-13	8013, 9463, 10251, 9742, 10371, 23287, 26037, 388552, 22871, 8091, 118427, 25987, 3084, 57624, 26153, 596, 85414, 84687, 23043, 51761, 7436, 11344, 9856, 6900, 57626, 255738, 4208, 9751, 7732, 2562, 2045, 2561, 54361, 654429, 2558, 1501, 1742, 5789, 4613, 4978, 7224, 161357, 1000, 6092, 64218, 9362, 491, 146760, 6096, 1756, 3815, 6809, 26012, 1630, 2047, 2046, 6405, 3897, 10752, 816, 4901, 10479, 124925, 7077, 8440, 6660, 348980, 7477, 163404, 7476, 4761, 3398, 221336, 9890, 10129, 55079, 4915, 10769, 4916, 53335, 79789, 8437, 7504, 11178, 50863, 23768, 349667, 6792, 23529, 374462, 9148, 4135, 11141, 440730, 161497, 7480, 152, 10458, 4884, 3675, 2629, 2902, 1812, 3714, 9315, 4781, 23136, 1272, 23017, 5590, 2119, 288, 64919, 2115, 25791, 29993, 51057, 6710, 5468, 1826, 57715, 1946, 80031, 10501, 139065, 1944, 5361, 65981, 5087, 6695, 9723, 4674, 57282, 26052, 2009, 10678, 10716, 79633, 10718, 4301, 6446, 5911, 6604, 221935, 65078, 9211, 92558, 6585, 6860, 4684, 4168, 80725, 57451, 23114, 8482, 100132074, 57611, 57699, 81544, 1600, 84258, 57453, 57731, 107, 90249, 55714, 6616	1042	1226	13490	1.7634787536829977	6.832212573470997E-10	4.8795804561420927E-11	4.7363673534958646E-11
GOTERM_BP_FAT	GO:0050808~synapse organization	53	3.894195444526084	1.875356116977039E-13	23768, 9148, 11141, 22871, 3084, 7162, 2743, 6622, 6900, 2902, 4208, 1812, 2045, 654429, 2119, 288, 1501, 1742, 4774, 347902, 5789, 1826, 1946, 139065, 64084, 22859, 9723, 1000, 6092, 491, 26052, 576, 79953, 2047, 9758, 816, 10479, 124925, 221935, 7477, 7476, 6585, 64101, 4761, 9379, 23114, 22941, 56126, 4915, 4916, 785, 40, 43	1042	221	13490	3.104758513474783	1.2394851811592389E-9	8.264069288812151E-11	8.021523231016455E-11
GOTERM_BP_FAT	GO:0050877~neurological system process	114	8.376193975018369	2.911917822075519E-13	8013, 9980, 23287, 146183, 22871, 3084, 83756, 111, 84687, 478, 51761, 7436, 6900, 11343, 53942, 4208, 131890, 2562, 28987, 2561, 2558, 1742, 1740, 887, 3767, 4856, 8419, 100507003, 491, 6096, 3815, 134, 2047, 8704, 10752, 4987, 4901, 51308, 4761, 9379, 6543, 5172, 4915, 10769, 1001, 40, 41, 10368, 5582, 7881, 374462, 1262, 57144, 161497, 7480, 59283, 152, 55084, 1139, 552, 1137, 2743, 314, 5577, 3675, 10692, 4886, 55800, 2629, 2904, 4923, 2902, 1812, 54715, 5470, 5475, 93986, 6323, 57030, 5590, 2911, 80036, 288, 117532, 152789, 26245, 5621, 2915, 10347, 1428, 4157, 8590, 25769, 9162, 10678, 10716, 10396, 6326, 6446, 5875, 89797, 56914, 57728, 23114, 100132074, 22941, 54463, 57338, 2774, 57731, 107, 84530, 6616, 57616	1042	730	13490	2.0217442747088055	1.9249080107641703E-9	1.2029860502449486E-10	1.167679046652283E-10
GOTERM_BP_FAT	GO:0022008~neurogenesis	173	12.711241734019104	4.996815894300529E-13	8013, 9463, 10251, 9742, 10371, 23287, 26037, 388552, 22871, 8091, 118427, 25987, 3084, 57624, 26153, 596, 85414, 84687, 23043, 51761, 7436, 11344, 9856, 6900, 57626, 255738, 4208, 9751, 7732, 2562, 2045, 2561, 54361, 654429, 2558, 1501, 1742, 5789, 4613, 4978, 7224, 161357, 1000, 6092, 64218, 9362, 491, 146760, 6096, 1756, 3815, 6809, 26012, 1630, 2047, 2046, 6405, 3897, 10752, 816, 4901, 10479, 124925, 7077, 8440, 6660, 348980, 7477, 163404, 7476, 4761, 3398, 221336, 9890, 10129, 55079, 4915, 10769, 4916, 53335, 79789, 8437, 7504, 11178, 50863, 23768, 349667, 6792, 23529, 374462, 9148, 4135, 11141, 440730, 161497, 7480, 152, 10458, 4884, 3675, 2629, 56978, 2902, 1812, 3714, 9315, 4781, 23136, 1272, 23017, 5590, 2119, 288, 64919, 2115, 25791, 29993, 51057, 6710, 5468, 1826, 57715, 1946, 80031, 10501, 139065, 1944, 5361, 65981, 5087, 6695, 9723, 4674, 57282, 26052, 2009, 10678, 10716, 79633, 10718, 4664, 4301, 6446, 10397, 5911, 6604, 221935, 65078, 9211, 92558, 6585, 6860, 4684, 4168, 80725, 57451, 23114, 8482, 100132074, 57611, 57699, 81544, 1600, 84258, 57453, 57211, 741, 57731, 107, 90249, 55714, 30837, 6616	1042	1309	13490	1.7110026701310432	3.3030922441668054E-9	1.9428795918427353E-10	1.8858571045783647E-10
GOTERM_BP_FAT	GO:0098660~inorganic ion transmembrane transport	101	7.421013960323291	1.1318278138277822E-12	3760, 3761, 116369, 1183, 133308, 476, 478, 57620, 5138, 6622, 30820, 3755, 255738, 6508, 3757, 9992, 2562, 2561, 56302, 2559, 2558, 23171, 486, 2556, 3767, 3768, 7224, 3781, 491, 492, 206358, 1756, 2567, 2566, 774, 2565, 777, 9914, 3775, 4987, 51305, 3778, 10479, 6263, 6262, 348980, 6543, 57130, 5172, 785, 27113, 40, 41, 2859, 10368, 5581, 7881, 10050, 11141, 1262, 59283, 388591, 2743, 2742, 55800, 1815, 51449, 4923, 2902, 1812, 23416, 6323, 57030, 80036, 288, 117532, 284525, 55532, 6833, 57835, 6330, 84419, 25769, 57282, 56479, 3739, 6326, 168507, 6327, 23516, 9213, 11094, 6588, 10568, 3749, 121601, 57338, 2259, 55799, 8912, 8913	1042	626	13490	2.0887731261459592	7.481676389531344E-9	4.156323249667578E-10	4.0343373630661394E-10
GOTERM_BP_FAT	GO:0055085~transmembrane transport	155	11.388684790595152	1.7523379480722635E-12	6511, 3760, 3761, 116369, 22871, 1183, 23446, 133308, 596, 476, 85414, 478, 57620, 53822, 10891, 5138, 6622, 30820, 3755, 255738, 57628, 6508, 4208, 3757, 729993, 7057, 9992, 2562, 2561, 9194, 64849, 56302, 2559, 2558, 23171, 486, 1742, 2039, 2556, 83985, 3767, 20, 3768, 21, 7224, 3781, 491, 492, 206358, 1756, 2567, 2566, 774, 2565, 777, 9914, 51422, 6526, 84102, 3775, 4987, 51305, 3778, 10479, 6263, 6262, 348980, 6543, 57130, 5172, 27075, 284427, 785, 55117, 27113, 51555, 6536, 40, 41, 2859, 10368, 5581, 7881, 10050, 11141, 1262, 59283, 388591, 1139, 1534, 1137, 2743, 2742, 55800, 1815, 2904, 51449, 4923, 2902, 1812, 2901, 160728, 23416, 23539, 6323, 5193, 57030, 80036, 288, 117532, 57156, 284525, 55532, 5621, 85320, 6833, 57835, 10347, 10864, 6330, 2892, 2891, 84419, 25769, 57282, 4948, 56479, 3739, 50651, 10396, 6326, 6446, 168507, 6327, 51629, 23516, 9213, 11094, 6588, 9456, 81539, 6580, 10568, 2899, 3749, 121601, 343, 57338, 2259, 55799, 225, 8912, 8913, 10686, 11136	1042	1146	13490	1.7510208251684067	1.1583205394849472E-8	6.096291493030348E-10	5.917368565700864E-10
GOTERM_BP_FAT	GO:0048812~neuron projection morphogenesis	86	6.318883174136664	2.17856738074013E-12	8013, 23768, 6792, 10371, 11141, 4135, 26037, 22871, 25987, 3084, 10458, 57624, 26153, 596, 51761, 4884, 7436, 11344, 6900, 4781, 2045, 23136, 654429, 5590, 64919, 288, 1501, 1742, 2115, 25791, 29993, 6710, 5789, 1826, 1946, 80031, 57715, 10501, 139065, 1944, 5361, 65981, 7224, 9723, 6092, 64218, 9362, 26052, 1756, 10678, 10716, 1630, 2047, 2046, 6446, 6405, 3897, 10752, 816, 10479, 65078, 9211, 7477, 7476, 6585, 6860, 4684, 80725, 57451, 23114, 8482, 9890, 57611, 57699, 55079, 4915, 4916, 1600, 84258, 57453, 53335, 57731, 107, 90249, 8437, 7504	1042	500	13490	2.226756238003839	1.4400484027454752E-8	7.20016519334613E-10	6.988844157414337E-10
GOTERM_BP_FAT	GO:0050804~modulation of synaptic transmission	56	4.114621601763409	4.4804405223648596E-12	5581, 9463, 9148, 26037, 22871, 10458, 1139, 84687, 6622, 6900, 1815, 4923, 2902, 4208, 1812, 2901, 729993, 392862, 729956, 5590, 2911, 1742, 23096, 388336, 2915, 2913, 64084, 2912, 491, 25769, 9162, 23228, 3815, 134, 6809, 26012, 140730, 57406, 816, 6804, 9211, 7476, 4761, 4684, 6543, 22941, 3749, 4915, 2899, 10769, 57338, 2259, 11178, 6616, 41, 43	1042	261	13490	2.777741007934932	2.9615549568262622E-8	1.4102719929919868E-9	1.368881256737759E-9
GOTERM_BP_FAT	GO:0048667~cell morphogenesis involved in neuron differentiation	80	5.878030859662013	5.128238852041432E-12	8013, 23768, 6792, 374462, 10371, 11141, 4135, 26037, 22871, 161497, 25987, 3084, 10458, 26153, 596, 51761, 4884, 7436, 11344, 6900, 4208, 4781, 2045, 654429, 64919, 288, 1501, 1742, 2115, 25791, 51057, 6710, 5789, 1826, 1946, 80031, 57715, 10501, 139065, 1944, 5361, 65981, 7224, 9723, 6092, 64218, 491, 26052, 10678, 10716, 1630, 2047, 2046, 6405, 3897, 10752, 816, 10479, 65078, 9211, 7476, 6585, 4684, 3398, 80725, 57451, 23114, 8482, 9890, 57611, 55079, 4915, 4916, 1600, 57453, 53335, 57731, 107, 90249, 7504	1042	456	13490	2.271273192578375	3.389760749872295E-8	1.5408026732724485E-9	1.495580930668083E-9
GOTERM_BP_FAT	GO:0030001~metal ion transport	107	7.861866274797942	6.770365543735903E-12	3760, 3761, 133308, 596, 476, 478, 57620, 5138, 6622, 30820, 3755, 255738, 57628, 3757, 9992, 9997, 64849, 56302, 23171, 486, 3767, 3768, 7224, 3781, 491, 492, 1756, 134, 774, 777, 9914, 6526, 84102, 3775, 4987, 816, 51305, 3778, 10479, 818, 6263, 6262, 348980, 6543, 57130, 27075, 785, 55117, 27113, 40, 41, 2859, 10368, 5581, 7881, 10050, 11141, 1262, 59283, 388591, 79570, 1139, 1137, 5579, 55800, 1815, 4923, 2902, 1812, 160728, 23416, 150094, 6323, 26249, 1272, 57030, 80036, 288, 117532, 284525, 55532, 5621, 6833, 57835, 6330, 25769, 57282, 56479, 3739, 57685, 6326, 6446, 168507, 6327, 23516, 11094, 6588, 9456, 81539, 10568, 3749, 57338, 2259, 55799, 57731, 8912, 8913	1042	700	13490	1.978927885933644	4.4752092143163225E-8	1.9457441845258397E-9	1.888637622983024E-9
GOTERM_BP_FAT	GO:0048167~regulation of synaptic plasticity	37	2.718589272593681	2.2195614080023016E-11	9463, 9148, 26037, 22871, 491, 9162, 25769, 10458, 3815, 134, 6809, 26012, 6622, 6900, 57406, 816, 2902, 4208, 1812, 729993, 4684, 4761, 6543, 392862, 729956, 22941, 5590, 4915, 10769, 57338, 1742, 2259, 23096, 388336, 11178, 6616, 2915	1042	135	13490	3.5482334541835505	1.4671276449274018E-7	6.1130420445396725E-9	5.933627497392819E-9
